Account,Date,Daily_Total_PnL,Classification
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-20,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-21,1367.500173,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-22,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-23,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-24,2081.2674110000003,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-25,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-26,7617.597338,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-27,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-28,16.972942,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-29,390.062046,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-30,4235.298688000001,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-31,2301.21954,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-01,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-02,2399.9471460000004,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-03,3084.287743,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-04,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-05,890.33157,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-06,3575.442423,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-07,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-08,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-10,-36229.641811,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-11,1559.841529,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-12,736.621517,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-13,1756.982034,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-14,1878.804638,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-15,7470.003118,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-16,5170.4237570000005,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-17,811.1445319999999,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-18,4078.848863,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-19,3253.260003,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-20,7466.841136,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-21,2953.3108039999997,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-22,2971.896355,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-23,6749.1349199999995,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-24,1707.06994,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-25,446.44485399999996,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-27,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-30,3278.847724,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-31,975.654751,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-01,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-02,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-04,6403.5061239999995,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-05,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-06,440.753133,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-07,3691.30885,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-08,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-09,866.203569,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-10,2069.55836,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-11,1353.604398,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-12,5212.729861,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-13,2205.413149,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-14,2678.115601,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-15,3884.0032459999998,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-16,314.96786,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-17,1204.110761,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-18,1670.219701,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19,3512.2119079999998,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-20,1829.292797,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-21,5993.575314,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-22,1287.143384,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-23,109.68322,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-24,1925.839355,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-25,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-02,11005.991600000001,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-03,1136.272279,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-04,8002.939313,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-05,2741.101375,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-06,3069.196282,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-07,3273.5394420000002,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-08,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-09,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-10,14133.265684,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-11,2479.265806,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-12,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-13,5770.595066,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-14,11039.384571,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-15,575.945518,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-16,144.99309,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-17,2220.589556,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-18,362.477712,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-19,1438.717656,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-20,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-21,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-22,58.007635,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-23,134.82844,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-24,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-25,217.47456799999998,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-26,980.433384,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-27,4329.319769,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-28,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-29,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-31,2112.5276,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-01,1402.082488,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-02,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-03,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-04,4591.427138999999,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-06,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-07,0.0,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-08,21114.136771999998,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-09,25875.837656,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-10,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-11,3188.3381949999994,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-13,253.67505,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-14,322.73095,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-16,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-17,1713.120195,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-18,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-19,721.976596,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-20,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-21,459.153994,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-24,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-25,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-30,5286.100993,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-05-01,1220.746604,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-09,0.0,Extreme Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,0.0,Extreme Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,0.0,Extreme Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,0.0,Extreme Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-14,194499.072534,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-17,0.0,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-17,0.0,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-18,5429.87424,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-19,13272.411278,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-20,3865.013572,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-27,0.0,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,1470.407794,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-01,0.0,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,0.0,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-05,0.0,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-07,-37999.868086,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,22908.117384,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,0.0,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-12,88152.006818,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-13,11239.437228,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-14,7922.167264999999,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,40966.673478000004,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,41498.141783,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,0.0,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-18,43400.145539,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-19,62373.791703999996,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-20,0.0,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-21,39772.479641,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-22,73209.060448,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-23,1656.211757,Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-24,35332.403093,Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-25,8410.75479,Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-26,0.0,Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-28,37973.605394,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-29,117648.295306,Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-30,0.0,Greed
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-05-01,60544.304874,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-11,698.009722,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-12,362.84131,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-14,39057.10912,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-15,18879.21027,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-16,12648.870412,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-17,2244.04603,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-21,27649.187167,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-11,0.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-12,0.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-13,0.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-19,0.0,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-20,0.0,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-23,0.0,Extreme Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-27,0.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-30,1643.602279,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-01,0.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-14,844.8168900000001,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-15,0.0,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,413.304033,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,154.257092,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,0.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,0.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,3.492534,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,0.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,132.71954399999998,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,234.497751,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,298.031364,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,392.35488599999996,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,41.479757,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,207.98348199999998,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,232.000726,Extreme Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,409.437344,Extreme Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,1395.820542,Extreme Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,463.813132,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,56.216535,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,-89.1781,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,0.0,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,73.7414,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,0.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,70.94968,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,0.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,0.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,0.0,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,0.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,168.69881,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,0.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,43.903059999999996,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,0.0,Extreme Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,327545.999992,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,0.0,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,122050.866984,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,0.0,Extreme Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,0.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,0.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,0.0,Extreme Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,33980.0,Extreme Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,0.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,0.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,-14838.4,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,-42923.271911,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,0.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,-458.08035,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,0.0,Neutral
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,10148.4512,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,-3500.0,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,-2650.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,8692.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-26,42471.99413,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,573.585288,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.95,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.7151,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.7655,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.29611,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698469,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.20400000000000001,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.248788,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1050699999996,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.55293,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.130593,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.747235,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192736,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241409,Extreme Greed
